geoid,aland,awater,income,population,kmdensity,centx,centy
421330214201,1213472,0,39454,1047,862.8129883,-76.81369174,39.97172781
421330214202,849312,0,31960,1171,1378.76001,-76.8013594,39.97516126
421330214203,874141,0,27475,863,987.2550049,-76.78809563,39.97081641
421330214204,1468550,0,27571,1744,1187.569946,-76.7960628,39.96581769
421330219001,3185373,0,21208,2748,862.6929932,-76.96049739,39.79647126
421330222001,1413147,0,31409,1508,1067.119995,-76.97064275,39.81679046
421330219006,739129,0,24963,912,1233.880005,-76.99478562,39.79296109
421330229204,2903085,0,26500,1041,358.5840149,-76.61617022,39.88811614
421330230001,622907,0,21993,994,1595.73999,-76.63672535,39.90937837
421330230002,429096,0,22965,479,1116.300049,-76.63282708,39.89983991
421330230003,649804,0,27997,926,1425.050049,-76.6394326,39.89676795
421330214205,2034354,0,31520,2418,1188.579956,-76.8141483,39.96302323
421330215001,512503,0,27722,730,1424.380005,-76.77845955,39.95386497
421330222002,2488521,0,47213,1622,651.7930298,-76.98409077,39.82256952
421330222003,470222,0,35915,665,1414.22998,-76.98550678,39.81087074
421330222004,364059,0,24345,929,2551.780029,-76.97955147,39.81188667
421330223001,1078478,0,22619,1060,982.8670044,-76.99466222,39.81545456
421330223002,512219,0,28628,912,1780.48999,-76.9961323,39.80122332
421330223003,218305,0,15967,793,3632.530029,-76.98987825,39.80462632
421330223004,455896,0,28977,868,1903.939941,-76.99370265,39.80759019
421330230005,572955,0,21249,1518,2649.419922,-76.64798618,39.90245114
421330231001,575427,0,22642,1155,2007.209961,-76.6113244,39.90605988
421330231002,728311,0,18152,1012,1389.52002,-76.60029454,39.90165854
421330231003,840524,0,25237,1305,1552.599976,-76.61102011,39.8942188
421330231004,391113,0,21711,625,1598,-76.61671476,39.89899392
421330231005,168385,0,18915,620,3682.040039,-76.61375302,39.89605775
421330227006,1100309,0,34189,899,817.0430298,-76.71823658,39.91513557
421330228001,1356437,0,31270,895,659.8170166,-76.69518681,39.91463565
420270106002,1156539,0,23662,829,716.7940063,-77.79190584,40.94249504
420270107001,57103459,0,22718,1249,21.87260056,-77.64259097,40.98581369
420970801002,35829813,619863,28975,1702,47.50230026,-76.80628049,41.03593012
420970802001,19554424,605009,21089,1321,67.55500031,-76.83217743,41.07771696
420270127001,1242887,0,33758,620,498.8389893,-77.83501316,40.79331768
420270104001,106835306,0,25662,1124,10.52089977,-78.0838645,40.93838208
420270122001,80245,0,1968,2573,32064.30078,-77.86201219,40.80598448
420270106003,48202587,285562,21913,1181,24.50079918,-77.7628209,40.97387881
420270101001,146361534,0,25905,1716,11.72439957,-77.73959283,41.09363751
420270115021,1562042,0,27352,2175,1392.410034,-77.88456309,40.80780558
420270107002,77536102,0,22736,2086,26.90360069,-77.59819835,40.95211491
420270109004,1611059,0,26092,1228,762.2319946,-77.68504977,40.84479096
420270127003,850923,0,41975,1149,1350.300049,-77.84322088,40.78245363
420270104003,116090818,0,26099,1126,9.699299812,-78.28406452,40.794127
420270125002,200786,0,12991,1697,8451.780273,-77.86058814,40.79261875
420270111002,830921,0,19838,1073,1291.339966,-77.78413504,40.91434576
420270106001,85091001,110707,22146,1806,21.22430038,-77.82090043,41.00029318
420270113003,33737441,0,49558,1406,41.67480087,-77.90923479,40.84087879
420270109005,41131336,0,48510,1353,32.89459991,-77.69437928,40.81499466
420270104002,160051709,619103,32719,1341,8.378540039,-78.13656434,40.85879972
420270121002,292788,0,3422,1227,4190.75,-77.8615213,40.79664581
420270105002,66299920,0,27782,1454,21.93059921,-77.9767471,40.86842412
420270102001,359720841,2055029,26104,1511,4.200479984,-77.94121925,41.10818916
420970822004,1161951,63002,20899,1378,1185.939941,-76.79693585,40.85193212
420810107003,14460555,245477,26693,1395,96.46929932,-76.72489897,41.22586253
420710135013,3277070,150703,18323,5015,1530.329956,-76.30962853,40.01256757
420159512001,113354721,2517180,26436,1319,11.63599968,-76.26587261,41.59524013
420159513002,63820085,143614,22864,952,14.91689968,-76.71833688,41.71410693
420159513003,114596474,780045,25424,651,5.680799961,-76.71876296,41.64263107
420159513004,207573227,1404375,26318,979,4.71641016,-76.58460219,41.63475558
420159502001,83025384,594624,25260,825,9.936719894,-76.32128622,41.96005181
420159502002,78129623,605743,28304,1278,16.35740089,-76.43064465,41.95585273
420159502003,91554992,1890895,28748,1466,16.0121994,-76.45925972,41.86096132
420159502004,67135817,342756,26792,867,12.91409969,-76.36907204,41.87826197
420159502005,11684429,122072,21638,634,54.2602005,-76.33071158,41.8476839
420159505004,2603846,1018,25940,827,317.6069946,-76.54157326,41.97685011
420159506004,87432754,260011,24041,762,8.715270042,-76.87374421,41.95086276
420159507001,108723541,221449,24741,1385,12.73869991,-76.85267802,41.84597592
420159507003,1984975,7137,21553,1534,772.8060303,-76.7897653,41.78395851
420159508001,48532678,2044602,23268,1441,29.69129944,-76.5281976,41.85079723
420159508004,107726523,620540,27803,963,8.939299583,-76.73234263,41.85347607
420579603003,95994128,17910,25809,1550,16.14679909,-78.21016581,39.77800008
420159509005,65605240,2815837,30595,954,14.54150009,-76.37368055,41.71328999
420159510001,872707,68968,27781,800,916.6879883,-76.44342667,41.77500793
420159510002,1235903,0,32125,1353,1094.75,-76.44939321,41.77328767
420159510003,839538,8179,21844,695,827.8359985,-76.44824917,41.76204793
420159511001,75175318,1347100,31376,1096,14.57929993,-76.16117866,41.69941261
420159511002,72340013,2299500,33299,1132,15.64830017,-76.25407004,41.7049352
420990301004,2189264,191284,27550,742,338.927002,-77.15304859,40.55427554
420990301005,75949855,534613,32691,1245,16.39240074,-77.24179674,40.51003745
420159512002,84349649,2073813,26878,1062,12.59039974,-76.33233348,41.64287377
420159512003,86041845,269292,26464,1201,13.95829964,-76.42467586,41.60080292
420159512004,86173304,314316,20321,1049,12.17310047,-76.47170455,41.67458979
420159512005,9679059,91646,24029,847,87.50849915,-76.49545063,41.71554444
420159513001,128422351,1082819,22744,1785,13.89939976,-76.60987614,41.76744525
420159501001,110098258,691459,21114,1092,9.918410301,-76.19694417,41.94700936
420159501002,83295538,692975,24278,1001,12.01749992,-76.27066989,41.87337993
420159501003,73901875,473650,24060,925,12.51659966,-76.1754621,41.84467223
420159501004,98428896,1006581,31993,1120,11.37880039,-76.21902324,41.7811474
420159506003,72275134,88791,21675,1291,17.86230087,-76.78846018,41.95274094
420159511003,1880174,176555,35079,512,272.3150024,-76.26225754,41.67028314
420159505006,38673816,827015,17724,1224,31.64929962,-76.57793139,41.92709195
420159508003,41238354,189319,26258,532,12.90060043,-76.65170247,41.85690696
420159506002,49057906,153657,22253,1093,22.27980042,-76.70189409,41.97509833
420159503001,1130782,0,18471,1087,961.2819824,-76.52162037,41.99447095
420159503003,1831784,1127,29021,595,324.8200073,-76.51519519,41.98544355
420159504003,590319,926,18217,698,1182.410034,-76.5183589,41.96295698
420159504004,2489046,0,64613,497,199.6750031,-76.51448519,41.93910699
420159505001,22989161,1643889,22342,1011,43.97719955,-76.49575003,41.95687941
420159505002,2285122,9932,30425,1239,542.2030029,-76.54422941,41.99550116
420159505003,1333446,0,36065,1239,929.1719971,-76.53935433,41.98404839
420159509001,65447856,1913664,26745,1132,17.2961998,-76.33596752,41.78028992
420159509003,22629596,585401,25499,1101,48.65309906,-76.48808895,41.78661613
420159509004,39437709,728924,28292,1163,29.48950005,-76.47726093,41.74582207
420579602002,84538701,13580,23393,959,11.34389973,-78.05350207,40.077045
420579602003,115680024,0,25358,1552,13.41629982,-78.08378188,39.97642837
421090701006,1244112,16545,20181,681,547.3779907,-76.82134651,40.84485779
421090707011,868341,139,29716,966,1112.469971,-76.86942704,40.80457103
421090707012,1800448,125795,19317,1377,764.8099976,-76.86276039,40.79504751
420710105022,18818232,160698,23580,1279,67.96600342,-76.42934808,40.13575414
420710106001,10432895,92554,27927,850,81.47309875,-76.51483212,40.13555206
420710107012,497097,0,22556,1100,2212.850098,-76.607829,40.15735702
420710107013,506428,0,26264,1110,2191.820068,-76.60381882,40.15994493
420710107021,1215617,5930,25378,1735,1427.26001,-76.60583286,40.14538253
420710145021,39600773,6572757,30316,1342,33.88819885,-76.2588843,39.82657217
420710140003,16125655,170906,20916,1123,69.64060211,-76.21040696,39.9560686
420710107011,644666,19430,23394,545,845.3989868,-76.61243317,40.15202156
420710111004,18336279,5790305,21757,2486,135.5780029,-76.59197531,40.07209852
420710139022,10914744,79911,36336,1028,94.18450165,-76.34673869,39.93453455
420710139023,13390265,4616043,27264,991,74.00900269,-76.3590962,39.90959203
420710126011,22310344,99727,24374,1299,58.22409821,-76.02166256,40.2160153
420710144011,11651860,138978,29939,1330,114.1449966,-76.24614799,39.9314105
420710108021,16597632,200418,28583,1887,113.6910019,-76.64502483,40.08800207
420710133013,4271255,259015,27523,1301,304.5939941,-76.29083461,40.01513702
420710106005,30577193,200403,31972,2017,65.96420288,-76.53819367,40.19023861
420710133012,2396233,87082,34414,2063,860.9349976,-76.27078521,40.02164193
420710129003,18887403,118321,24900,4054,214.6399994,-76.07865419,40.08036121
420710111003,15364554,115334,32624,3145,204.6920013,-76.54188975,40.07399513
420710130001,17029828,181573,19466,1568,92.07369995,-76.15390182,40.13331556
420710007001,94993,0,16504,827,8705.900391,-76.29055632,40.04194245
420710001001,195364,0,20844,475,2431.360107,-76.30516051,40.04123125
420710126021,30631619,107640,24498,2285,74.59609985,-75.95909937,40.15473553
420710103005,9705078,32999,26551,2371,244.3049927,-76.38996101,40.14015217
420710102022,16970278,56415,29322,2506,147.6699982,-76.21655032,40.22414386
420710142011,22093250,31397,21506,2746,124.2910004,-76.01485707,40.05585833
420710120023,1046801,0,31261,1654,1580.050049,-76.31225555,40.14844464
420710121042,7167706,39758,24529,990,138.1199951,-76.26375742,40.16277628
420710125022,2982617,6607,24357,2162,724.8670044,-76.11215856,40.21630315
420710126012,18841211,186096,28619,3011,159.8090057,-76.06433828,40.19475569
420710130003,7801831,25823,24656,2310,296.0840149,-76.20061276,40.13940962
420710133044,5081896,16032,41274,2066,406.5409851,-76.25934859,40.00909343
420710140002,7456893,70861,40816,1634,219.1260071,-76.2060942,39.97856197
420710142021,22483340,180314,17619,1324,58.88800049,-76.03051596,40.01613074
420710145023,39312668,8790245,20543,1888,48.02519989,-76.20511814,39.75150119
420710001003,169617,0,17028,1486,8760.910156,-76.30943419,40.03915098
420370507004,1110453,243635,21428,1864,1678.589966,-76.25059937,41.04724687
420370507003,1638544,89458,30210,1133,691.4680176,-76.26426232,41.04624714
420710010004,103505,0,11262,800,7729.100098,-76.31727965,40.03528723
420710011001,153734,0,12132,1577,10258,-76.32139787,40.03691881
420710011002,129281,0,24552,1096,8477.660156,-76.3213901,40.0344433
420710012001,248038,0,33208,973,3922.790039,-76.32079073,40.02834284
420710012002,605491,0,19468,2228,3679.659912,-76.3125163,40.02298517
420710010002,75863,0,9950,795,10479.40039,-76.31417743,40.03496054
420710010003,133814,0,25213,838,6262.419922,-76.31616535,40.03226932
420710012003,254384,0,14786,1682,6612.049805,-76.32011067,40.02317923
420710012004,211020,0,23418,544,2577.949951,-76.31633622,40.02705288
420710014001,167746,0,13726,937,5585.830078,-76.3079063,40.03445105
420710014002,228517,0,9157,1448,6336.509766,-76.30793789,40.03098612
420710014003,471633,24287,14779,780,1653.829956,-76.3053376,40.02690355
420710147001,802005,48276,12298,1411,1759.339966,-76.29528304,40.02724577
420710147002,189753,0,10893,1429,7530.839844,-76.29616074,40.03222813
420579601002,893241,0,21434,1091,1221.390015,-77.99576684,39.93200307
420710107022,1480473,11686,13003,2761,1864.939941,-76.59311067,40.15228322
420710107023,980671,7735,35612,1221,1245.069946,-76.58987384,40.14430551
420710108014,5215122,2331,29478,1726,330.9609985,-76.57892303,40.12260877
420710109001,2065676,38213,24051,1800,871.3850098,-76.48664586,40.11032162
420710109002,1742320,2216,30359,2519,1445.77002,-76.51108703,40.10653843
420710109003,816160,0,26493,1002,1227.699951,-76.5112491,40.11321211
420710115043,2965971,6079,34371,1632,550.2410278,-76.44474796,40.03544526
420710116002,815388,880,37567,1022,1253.390015,-76.34651312,40.09429442
420710116003,2460733,7555,28198,1819,739.2109985,-76.35515941,40.09435454
420710101021,1767101,19630,26848,2575,1457.189941,-76.13341106,40.23635563
420710101022,1546207,29113,27692,1295,837.53302,-76.14566663,40.22840212
420710104001,1058315,11068,20445,1529,1444.75,-76.39501979,40.16952496
420710104002,595549,3840,27556,736,1235.829956,-76.40299325,40.1642977
420710104003,1163226,19452,25231,1477,1269.73999,-76.39922748,40.15702381
420710104004,764389,10524,18090,1125,1471.76001,-76.38845924,40.16216695
420710105011,19899110,145241,31940,1579,79.35030365,-76.44701801,40.20920059
420710109004,1620593,0,28339,2657,1639.52002,-76.52510665,40.11362953
420710110002,635635,0,27366,1145,1801.349976,-76.56354451,40.05655486
420710112001,1018737,3394,15685,1771,1738.430054,-76.50500306,40.03136636
420710113002,443647,0,24515,1565,3527.580078,-76.49943011,40.03800737
420710002002,965181,3677,17688,1816,1881.51001,-76.28953155,40.04727323
420710113003,324877,0,16684,1172,3607.52002,-76.50485283,40.03612734
420710117012,2257872,9612,44184,1911,846.3720093,-76.35377532,40.04445808
420710117013,4283749,3937,20773,1167,272.4249878,-76.38197039,40.04557921
420159514003,2976055,13383,20405,1790,601.46698,-76.85284765,41.65662011
420159514002,56255986,356530,18912,1032,18.34469986,-76.82529035,41.62356474
421190906002,13672923,7080,35171,712,52.07369995,-76.91074884,40.91966081
421190906001,22626361,18196,55431,2765,122.2030029,-76.91764684,40.93928464
420270114003,788011,0,31240,1198,1520.280029,-77.92038356,40.80639657
420270110005,5048889,0,28963,820,162.4120026,-77.72801466,40.86896481
420270111003,439844,0,31949,1214,2760.070068,-77.77307133,40.91574642
420270111004,653546,0,31383,965,1476.560059,-77.76720479,40.91750647
420270111001,1761339,0,36092,1227,696.6290283,-77.75490147,40.91515535
420270111006,429989,0,20771,649,1509.339966,-77.77113611,40.90997812
420270112011,16458912,0,27978,2025,123.0339966,-77.85226341,40.88954731
420270113001,1442480,0,22692,789,546.9749756,-77.9080014,40.81317268
420970803006,628504,0,17478,839,1334.920044,-76.85449239,41.01322299
420970803003,1314833,0,18694,1533,1165.930054,-76.84145258,41.01066096
420270127002,683189,0,36089,1438,2104.830078,-77.84427438,40.78777514
420270109001,77417116,25358,19544,1509,19.49180031,-77.58298614,40.88943856
420270113004,1996312,0,38566,2457,1230.77002,-77.88489514,40.82460484
420270114001,1849277,0,34890,2950,1595.219971,-77.90896126,40.80363991
420270114002,22253094,47101,41872,2928,131.5769958,-77.95365674,40.80709467
420970803001,763680,0,20141,1376,1801.800049,-76.84600605,41.02400385
420130111004,25103788,138146,23848,1861,74.13220215,-78.41107462,40.3913252
420270116001,12865014,0,16225,1854,144.1119995,-77.85074271,40.8206362
420270116002,5851061,0,35510,2802,478.8880005,-77.81134363,40.83345833
420710120021,530974,0,29070,1314,2474.699951,-76.30341223,40.16089378
420810114001,64086731,1971683,29489,676,10.54819965,-77.01032296,41.20328876
420410111021,430724,0,25328,828,1922.339966,-76.95450344,40.21777306
420879611006,11609123,6544,27216,1182,101.8160019,-77.58845325,40.62862722
420879611007,594962,0,22246,702,1179.910034,-77.56524682,40.61967606
420879607001,549663,22521,22686,999,1817.47998,-77.56535821,40.60912293
420879608003,194077,0,12606,882,4544.589844,-77.5799242,40.59722714
420879608004,1159920,0,17078,1272,1096.630005,-77.59256752,40.59345828
420879609001,1090357,10309,14854,1675,1536.189941,-77.56881491,40.59065354
420879609002,939655,5850,28580,790,840.7340088,-77.56063709,40.59079778
420879610002,1380798,13747,21339,1051,761.1539917,-77.55884314,40.63280058
420879611005,796068,0,20732,846,1062.719971,-77.58151034,40.64012647
420710121021,6060435,22480,30620,2613,431.1570129,-76.31997495,40.13790183
420710124023,1205227,7951,30462,922,765.0009766,-76.19559822,40.1572946
420710113001,1869213,772,27074,1747,934.617981,-76.49411629,40.04294597
420879612002,34383808,136989,22304,1453,42.25830078,-77.4478422,40.67608163
420879611002,11623569,85796,22561,1208,103.927002,-77.52589238,40.63678252
420879612003,39802798,56205,23498,899,22.58639908,-77.38671559,40.673736
420879603001,51980898,93956,22141,2771,53.30799866,-77.70505566,40.62099785
420879603003,61353273,25026,15657,1769,28.83300018,-77.78936646,40.5591304
420879606004,35294889,759271,14863,1873,53.06719971,-77.56959882,40.55732986
420879602001,56541521,20596,29425,3062,54.1548996,-77.64560872,40.69021518
420879605001,61131939,775159,23391,1395,22.81949997,-77.72585165,40.53066387
420879601002,953273,0,23409,929,974.5369873,-77.58351651,40.713046
420879601003,74898379,456454,19710,2158,28.81240082,-77.57764759,40.73484607
420879606001,49005388,31752,26403,1858,37.91419983,-77.642642,40.5911512
420879604002,38121174,10955,20618,963,25.26160049,-77.81563775,40.43024931
420879608001,602089,0,18254,746,1239.02002,-77.57415534,40.60342807
420879608002,164086,0,19487,695,4235.580078,-77.57184,40.60001669
420879602002,28461040,243329,20687,1028,36.11959839,-77.62753518,40.65134885
420879612001,42559001,52949,21268,769,18.06900024,-77.41780274,40.71445224
420879606002,11764336,1088127,27317,1260,107.1029968,-77.61088166,40.5694407
420879604003,49655530,2156053,21168,758,15.26519966,-77.78638746,40.3951983
420879611001,24514288,56033,22553,1180,48.1352005,-77.53697862,40.66076712
420879601001,164597106,379875,22952,733,4.453299999,-77.4467803,40.76673325
420879611003,8286434,134165,22823,1205,145.4179993,-77.52296954,40.62421302
420879604001,39336658,183457,20738,1300,33.04809952,-77.85603973,40.43355376
420879605002,29730081,563632,23341,1032,34.71229935,-77.76544738,40.47819744
420879606003,8562399,496785,22405,853,99.62159729,-77.6249601,40.54868346
420879603002,13966087,10638,20277,692,49.54859924,-77.7531285,40.60331654
420879611004,22179078,390925,27376,1004,45.26789856,-77.5182437,40.60620937
420750039021,1116553,0,26940,1632,1461.640015,-76.59947933,40.30174395
420750039012,1544092,0,28971,2254,1459.76001,-76.59818481,40.3161093
420750041002,13835656,6511,32174,1253,90.56310272,-76.45286718,40.27741666
421059503002,4554228,0,23021,991,217.6000061,-78.00433857,41.78035564
421059501001,94308103,17975,19671,1104,11.70629978,-77.66814439,41.95608928
421059504001,84484808,2224,28093,1107,13.10289955,-78.14865194,41.77713528
421059505003,630409356,175008,27453,818,1.29756999,-77.7085908,41.62985715
421059501002,103040713,21211,18008,1317,12.78139973,-77.78332906,41.9503378
421059505002,655095,33622,18186,708,1080.76001,-77.63841811,41.73336613
421059502002,5423921,5022,19399,904,166.6690063,-78.19084952,41.96623504
421059504002,118076610,0,25140,757,6.411089897,-78.13241761,41.68849646
421059505001,1104992,28003,21918,539,487.7860107,-77.6470847,41.73460354
421059503001,168198724,36659,24739,1681,9.994130135,-77.96462723,41.77667991
421059504003,677675670,8044,24080,1069,1.577450037,-77.97804715,41.60234868
420370510002,1197513,174104,17263,858,716.4849854,-76.46235168,40.98718213
420370510003,1814311,505363,42158,1023,563.8499756,-76.44547164,40.99368048
420370511001,1914894,2576,7576,3081,1608.969971,-76.45429617,41.01386241
420370511002,252914,0,11652,1301,5144.040039,-76.45558876,41.00727069
420370511003,667408,0,8066,1651,2473.75,-76.44418536,41.00828784
420370512002,143935,0,4320,1403,9747.459961,-76.45560406,41.00258272
420370512003,239314,0,28012,580,2423.590088,-76.45345458,41.00083902
420430235002,1469545,0,22574,1563,1063.589966,-76.78783926,40.20945053
420619503005,12647010,176042,18082,2257,178.4609985,-78.02297902,40.47799505
420270109003,35456590,0,40380,1440,40.61299896,-77.64707302,40.84252904
420270109006,75848375,331182,37334,750,9.888150215,-77.64524073,40.7729627
420270110001,9576046,12328,32400,1360,142.0209961,-77.77303705,40.92621417
420430236023,2917134,0,29297,1628,558.0819702,-76.77102634,40.2173144
420350305001,4655304,276125,26627,904,194.1869965,-77.47693459,41.1459841
420350306001,1162121,109047,10484,1008,867.3800049,-77.4273824,41.13495601
420350306002,1005319,94776,16467,1408,1400.550049,-77.44299437,41.13326755
420350307001,2309002,158127,11586,2160,935.4689941,-77.46662349,41.14189756
420350307003,284721,0,20619,1121,3937.189941,-77.46069691,41.13314986
420350303004,4666005,744535,28228,549,117.6600037,-77.39316992,41.14832638
420350303003,20126233,14946,36600,854,42.43220139,-77.39776791,41.18017602
420350304005,660043,0,23950,794,1202.949951,-77.31202931,41.18520283
420350305002,57791345,1418296,22344,1465,25.34980011,-77.32857761,41.13879027
420350305003,14275181,901429,25433,1220,85.46299744,-77.41673869,41.12188857
420350305004,456900,8186,20025,715,1564.890015,-77.46671395,41.12500655
420350307002,431850,0,13710,1511,3498.899902,-77.45945405,41.12990457
420350307004,392304,12680,23644,518,1320.400024,-77.45516594,41.12768275
420350309004,57288135,38369,22347,872,15.22130013,-77.25226548,41.10660367
420350307006,389648,0,15742,658,1688.699951,-77.45153364,41.13284492
420670702011,122283642,1972,18971,1310,10.71280003,-77.58541528,40.43022655
420710134002,1055704,121658,26689,1470,1392.439941,-76.2788341,40.03283391
420370502002,73391711,272449,25508,2157,29.39019966,-76.47060101,41.14291721
420370505002,18936512,270874,27596,751,39.65879822,-76.25012781,41.10941375
420370511004,206806,0,12229,846,4090.790039,-76.4495457,41.00435357
420370514002,56423298,1267827,27354,1415,25.07830048,-76.29746475,41.01023463
420370503003,23710630,1163032,24824,1478,62.3348999,-76.50000389,40.97379417
420370512004,256600,0,30227,1407,5483.240234,-76.45776096,40.99843755
420370502001,68462936,135851,26711,972,14.19750023,-76.51490396,41.19050876
420370515004,60067160,423561,27630,1174,19.5447998,-76.45899952,40.8658366
420370512001,2343586,149084,26505,960,409.6289978,-76.46430669,41.01629624
420370502004,91050299,274470,33243,1454,15.96920013,-76.57476985,41.09829293
420370503002,45467898,233554,30433,2235,49.1556015,-76.51781075,41.02094227
420370509001,9320684,243640,34715,924,99.13439941,-76.40870525,41.03664629
420370508001,2328879,530533,26854,1804,774.6220093,-76.41648541,41.00551569
420370503001,43392217,406131,30270,1482,34.15359879,-76.46882352,41.06688247
420370505001,20015492,30683,28358,569,28.4279995,-76.29699631,41.09373016
421330206006,16557136,0,30636,1107,66.85939789,-76.87027245,39.96740648
420750027021,1777567,0,25366,1848,1039.619995,-76.39734419,40.35383413
420750030001,3590472,0,27425,1596,444.5100098,-76.25684634,40.35738837
420750030003,5697341,0,23067,2654,465.8309937,-76.21172218,40.3513816
420750033001,518067,0,19645,889,1715.98999,-76.39876159,40.33913759
420750029002,849211,0,23342,1830,2154.939941,-76.30125622,40.37434648
420750033002,964257,0,27339,838,869.0629883,-76.38808334,40.34083701
420750033003,2313943,0,24387,666,287.8200073,-76.37417295,40.34306111
420750034001,1434613,8863,23531,1942,1353.680054,-76.40913367,40.32907847
420010306002,38288534,245710,31291,1045,27.2928009,-77.14750209,39.89831057
420010307002,43131650,210992,33156,2071,48.01580048,-77.10687958,39.80866775
421330212103,1840689,22910,21741,1904,1034.400024,-76.73503335,39.97787591
420619502003,53402673,212988,28302,642,12.02190018,-78.15183802,40.59249652
421330208003,12224872,0,25650,1131,92.51629639,-76.80955075,40.03812694
421330209101,771176,68747,16364,645,836.3850098,-76.71488175,40.11059007
421330212104,3689837,4529,23223,3608,977.8209839,-76.75049134,40.00299163
421330212201,11047988,0,43495,3532,319.6960144,-76.7625911,40.02949108
421330015001,317134,0,10402,1239,3906.870117,-76.73604506,39.96933653
421330212101,3243376,0,35126,2173,669.9810181,-76.76704927,39.99356022
421330215004,1096210,0,23877,1400,1277.130005,-76.76488501,39.95798122
421330216001,5936805,0,27221,835,140.647995,-76.81823284,39.92188288
421330216003,1616826,75,17914,855,528.8140259,-76.75811468,39.94515885
420430249001,23140948,0,22734,1401,60.54199982,-76.62997027,40.59065141
420410102031,1054152,63190,36289,2273,2156.23999,-76.92458344,40.27007327
420410125022,6261748,0,39448,2964,473.3500061,-77.15028311,40.17754963
420410111013,2977956,39656,35461,1177,395.2380066,-76.93275418,40.20563203
420410113021,3563285,146019,49583,3774,1059.140015,-77.0003218,40.25760054
420410102013,2971132,6295,37647,2425,816.1870117,-76.95388829,40.29207394
420410119012,17216776,276929,32575,1559,90.55120087,-77.23738103,40.22783478
420410128004,11076803,6254,26149,873,78.81340027,-77.39215143,40.14369416
420410111011,6678836,167277,42735,1353,202.5800018,-76.92819331,40.18438334
420410119023,7791116,464856,34855,1937,248.6170044,-77.2047149,40.23237482
421330231006,692532,0,16947,1601,2311.810059,-76.60205733,39.89494072
421330232001,1420305,0,21453,1316,926.5620117,-76.58396815,39.91627477
421330233023,2134289,0,30119,878,411.3779907,-76.61965352,39.93453313
420131019001,258268,0,13619,890,3446.030029,-78.39948661,40.5188848
